job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,weighted_score,skill_level,hiring_score,job_readiness_level
1297,Data Engineer,MNC,Finance,Singapore,Remote,Entry,5,Bachelor,1,0,0,0,1,78989,Sep,2024,Low,2,4,Low,35,Beginner
1298,Data Analyst,Medium,Healthcare,Canada,Onsite,Entry,13,Master,1,1,1,0,0,61357,Oct,2021,Medium,2,6.5,Medium,60,Moderate
1299,Business Analyst,MNC,Technology,Germany,Onsite,Senior,14,Bachelor,1,0,1,0,0,134999,Mar,2022,High,8,5,Medium,45,Beginner
1300,Business Analyst,Medium,Retail,Singapore,Hybrid,Entry,7,PhD,0,1,1,1,1,90848,Feb,2023,High,4,9.5,High,75,Highly Ready
1301,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Senior,7,Master,0,0,0,0,1,114297,Jun,2021,Low,4,2,Low,0,Not Ready
1302,Data Analyst,Medium,Retail,India,Hybrid,Mid,0,PhD,1,1,0,0,1,87925,Mar,2020,Low,3,5.5,Medium,50,Moderate
1303,Data Engineer,Startup,Healthcare,Singapore,Remote,Entry,8,PhD,1,0,0,1,1,78167,May,2026,Medium,2,7,Medium,60,Moderate
1304,Data Analyst,Medium,Finance,UK,Hybrid,Mid,1,Bachelor,1,1,0,1,1,103722,Nov,2024,High,7,8.5,High,75,Highly Ready
1305,AI Engineer,Startup,Education,USA,Onsite,Senior,7,Master,0,0,1,1,1,175079,Mar,2021,High,4,8,High,60,Moderate
1306,Data Engineer,MNC,Healthcare,Canada,Remote,Senior,9,PhD,1,0,1,1,0,145739,Sep,2023,High,9,8,High,80,Highly Ready
1307,Machine Learning Engineer,Startup,Education,Canada,Remote,Mid,14,PhD,0,1,0,1,1,139815,Feb,2022,High,9,6.5,Medium,40,Beginner
1308,Data Scientist,Startup,Education,India,Onsite,Entry,0,PhD,0,1,0,1,1,78273,Jan,2026,Low,5,6.5,Medium,40,Beginner
1309,Data Engineer,Startup,Retail,Singapore,Remote,Entry,11,PhD,1,1,1,1,0,75461,Jun,2024,High,5,9.5,High,95,Highly Ready
1310,Machine Learning Engineer,MNC,Retail,Singapore,Onsite,Entry,6,Master,1,1,1,1,0,136586,Nov,2026,High,3,9.5,High,95,Highly Ready
1311,AI Engineer,Enterprise,Technology,UK,Onsite,Mid,3,Master,1,0,0,1,1,140073,Feb,2020,Low,4,7,Medium,60,Moderate
1312,AI Engineer,Medium,Finance,USA,Onsite,Senior,5,PhD,1,0,1,1,1,177728,Apr,2025,High,7,10,High,95,Highly Ready
1313,Data Engineer,Enterprise,Retail,Germany,Remote,Senior,2,Master,0,1,0,1,1,123685,Jan,2022,High,9,6.5,Medium,40,Beginner
1314,Data Scientist,Enterprise,E-commerce,Singapore,Remote,Senior,1,Master,0,0,0,1,1,126970,Feb,2024,Low,3,5,Medium,25,Not Ready
1315,AI Engineer,MNC,E-commerce,Germany,Remote,Entry,11,Bachelor,1,1,0,0,0,107261,Oct,2026,Medium,4,3.5,Low,35,Beginner
1316,Data Engineer,Medium,Technology,Singapore,Hybrid,Entry,5,PhD,0,0,1,0,1,73795,Oct,2022,Low,4,5,Medium,25,Not Ready
1317,Machine Learning Engineer,Startup,E-commerce,UK,Remote,Entry,5,PhD,1,0,0,1,1,119963,Mar,2021,Low,2,7,Medium,60,Moderate
1318,Data Scientist,Medium,Technology,Canada,Hybrid,Entry,8,Bachelor,1,1,1,0,1,72330,Nov,2026,High,7,8.5,High,75,Highly Ready
1319,Data Scientist,Medium,E-commerce,Germany,Hybrid,Mid,9,Master,0,1,1,1,0,101532,May,2024,High,9,7.5,High,60,Moderate
1320,Data Engineer,Enterprise,Finance,UK,Hybrid,Entry,11,Master,1,1,1,1,1,94345,Nov,2020,High,9,11.5,High,120,Highly Ready
1321,Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Mid,9,PhD,1,1,0,1,0,134678,Sep,2020,High,8,6.5,Medium,60,Moderate
1322,AI Engineer,Startup,Education,Singapore,Hybrid,Mid,1,Master,0,0,1,1,0,145918,May,2026,High,5,6,Medium,45,Beginner
1323,AI Engineer,Enterprise,E-commerce,Germany,Remote,Senior,5,PhD,0,1,0,1,0,150942,Aug,2025,High,7,4.5,Low,25,Not Ready
1324,Data Analyst,Medium,Technology,Australia,Remote,Entry,10,Bachelor,1,1,1,0,0,61375,Oct,2020,Medium,4,6.5,Medium,60,Moderate
1325,Business Analyst,MNC,E-commerce,Australia,Remote,Mid,4,PhD,1,1,1,1,1,130087,Sep,2024,High,9,11.5,High,120,Highly Ready
1326,Data Engineer,Enterprise,Education,UK,Remote,Mid,12,Master,1,1,0,0,0,71217,Nov,2021,High,8,3.5,Low,35,Beginner
1327,Business Analyst,Enterprise,E-commerce,Canada,Remote,Senior,9,PhD,1,1,1,1,0,133987,Nov,2021,High,8,9.5,High,95,Highly Ready
1328,Machine Learning Engineer,MNC,Healthcare,UK,Hybrid,Entry,1,PhD,1,0,1,1,1,148577,Jul,2026,High,1,10,High,95,Highly Ready
1329,Business Analyst,Startup,E-commerce,USA,Hybrid,Entry,7,Bachelor,1,1,0,0,1,55413,May,2023,High,8,5.5,Medium,50,Moderate
1330,Business Analyst,Startup,Finance,Germany,Hybrid,Mid,11,PhD,0,0,0,1,0,88271,Apr,2022,Medium,1,3,Low,10,Not Ready
1331,Data Scientist,Medium,Retail,UK,Hybrid,Mid,1,Master,1,1,1,0,0,94174,Sep,2024,Low,1,6.5,Medium,60,Moderate
1332,Data Analyst,Startup,E-commerce,UK,Remote,Mid,11,PhD,0,1,0,1,0,90371,Apr,2025,Medium,2,4.5,Low,25,Not Ready
1333,Data Engineer,Medium,Healthcare,India,Onsite,Entry,5,Bachelor,0,0,1,1,0,84583,Nov,2025,High,5,6,Medium,45,Beginner
1334,Machine Learning Engineer,MNC,Retail,India,Onsite,Mid,14,Bachelor,1,1,1,1,1,178428,Feb,2026,High,3,11.5,High,120,Highly Ready
1335,Data Engineer,MNC,Finance,Germany,Remote,Entry,7,PhD,1,1,0,1,0,82301,Jan,2026,Low,6,6.5,Medium,60,Moderate
1336,AI Engineer,Startup,Finance,Australia,Remote,Entry,6,Master,1,0,0,1,0,107288,Mar,2023,High,8,5,Medium,45,Beginner
1337,AI Engineer,Enterprise,Finance,India,Onsite,Senior,4,PhD,1,1,0,1,1,169400,Jul,2024,Low,3,8.5,High,75,Highly Ready
1338,Data Analyst,Medium,Finance,Canada,Onsite,Senior,0,Bachelor,1,0,1,0,1,126930,Nov,2024,Low,4,7,Medium,60,Moderate
1339,Business Analyst,MNC,Healthcare,UK,Onsite,Entry,4,Bachelor,1,1,0,1,1,90204,Jan,2025,Low,6,8.5,High,75,Highly Ready
1340,Data Engineer,Enterprise,Retail,Canada,Remote,Entry,9,PhD,0,1,1,1,0,83709,Dec,2026,High,3,7.5,High,60,Moderate
1341,Business Analyst,Medium,Education,Germany,Remote,Mid,9,Bachelor,1,1,1,1,0,106490,Sep,2023,High,1,9.5,High,95,Highly Ready
1342,Machine Learning Engineer,MNC,Finance,UK,Onsite,Senior,1,Master,0,0,1,0,0,177876,Aug,2024,Low,2,3,Low,10,Not Ready
1343,Business Analyst,MNC,Healthcare,UK,Hybrid,Entry,7,PhD,1,0,0,1,0,80172,Jul,2023,Low,6,5,Medium,45,Beginner
1344,Data Scientist,Enterprise,Finance,Canada,Hybrid,Entry,4,Master,0,0,1,0,1,76282,Feb,2020,Low,6,5,Medium,25,Not Ready
1345,Machine Learning Engineer,Startup,Healthcare,Australia,Remote,Senior,11,Bachelor,1,0,1,1,1,183463,Sep,2026,High,7,10,High,95,Highly Ready
1346,Machine Learning Engineer,Medium,Finance,Singapore,Hybrid,Senior,8,PhD,1,1,0,1,0,159818,Feb,2022,Medium,5,6.5,Medium,60,Moderate
1347,Data Scientist,Startup,Education,Canada,Hybrid,Mid,6,Bachelor,1,1,0,1,0,88738,Dec,2020,Low,3,6.5,Medium,60,Moderate
1348,Business Analyst,Enterprise,E-commerce,USA,Hybrid,Entry,4,PhD,0,0,0,1,1,79491,Sep,2021,High,7,5,Medium,25,Not Ready
1349,AI Engineer,MNC,Finance,India,Onsite,Senior,10,Master,0,0,1,1,0,192073,Apr,2021,High,6,6,Medium,45,Beginner
1350,Data Scientist,Enterprise,Healthcare,India,Hybrid,Senior,12,Bachelor,0,1,0,0,1,105724,Aug,2026,Medium,3,3.5,Low,15,Not Ready
1351,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Senior,7,PhD,1,0,0,0,0,141747,Jun,2022,Low,5,2,Low,20,Not Ready
1352,AI Engineer,Startup,Retail,Germany,Remote,Mid,8,Master,1,1,1,1,1,152609,Jul,2021,High,3,11.5,High,120,Highly Ready
1353,Data Scientist,Medium,Education,Singapore,Onsite,Entry,11,Bachelor,0,1,0,0,0,53956,Jun,2020,Medium,1,1.5,Low,0,Not Ready
1354,Machine Learning Engineer,Enterprise,Finance,Singapore,Hybrid,Senior,14,PhD,1,1,1,1,1,182236,May,2024,High,6,11.5,High,120,Highly Ready
1355,Data Analyst,Enterprise,Education,Germany,Hybrid,Entry,6,Master,1,0,1,0,1,72793,Mar,2024,Low,1,7,Medium,60,Moderate
1356,Data Scientist,Enterprise,Healthcare,Australia,Hybrid,Entry,5,Bachelor,0,1,0,0,1,56688,Oct,2024,Low,2,3.5,Low,15,Not Ready
1357,Machine Learning Engineer,Startup,Education,UK,Remote,Mid,14,PhD,1,0,1,1,0,144516,Aug,2020,High,7,8,High,80,Highly Ready
1358,Business Analyst,MNC,E-commerce,USA,Remote,Senior,5,PhD,0,1,0,0,1,131705,Jul,2025,High,9,3.5,Low,15,Not Ready
1359,Machine Learning Engineer,Medium,Technology,Canada,Onsite,Senior,10,Bachelor,1,1,0,0,0,142861,Aug,2024,Medium,1,3.5,Low,35,Beginner
1360,AI Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,14,Bachelor,1,1,0,0,1,128849,Apr,2025,Medium,3,5.5,Medium,50,Moderate
1361,Data Scientist,MNC,Retail,Australia,Hybrid,Mid,12,Master,0,1,0,0,1,101627,Aug,2020,Medium,1,3.5,Low,15,Not Ready
1362,Machine Learning Engineer,Enterprise,Technology,Australia,Onsite,Senior,7,Bachelor,0,0,1,1,1,182875,Dec,2021,High,2,8,High,60,Moderate
1363,Data Analyst,MNC,Education,Singapore,Remote,Mid,9,PhD,0,0,1,0,1,118491,Aug,2025,Medium,5,5,Medium,25,Not Ready
1364,Data Engineer,Startup,Education,UK,Remote,Mid,12,Master,0,0,1,1,0,104526,Apr,2026,High,3,6,Medium,45,Beginner
1365,AI Engineer,MNC,Healthcare,USA,Remote,Senior,12,Bachelor,1,1,0,1,0,171633,Oct,2024,Medium,1,6.5,Medium,60,Moderate
1366,Data Engineer,Medium,Education,Australia,Hybrid,Senior,3,Master,1,1,1,0,0,114901,Mar,2022,High,9,6.5,Medium,60,Moderate
1367,Business Analyst,Enterprise,Healthcare,USA,Onsite,Senior,2,Bachelor,1,1,0,0,1,111610,Mar,2021,High,9,5.5,Medium,50,Moderate
1368,Machine Learning Engineer,Enterprise,Retail,USA,Onsite,Entry,2,Master,0,1,0,1,0,101066,Sep,2021,Low,1,4.5,Low,25,Not Ready
1369,Business Analyst,MNC,E-commerce,Singapore,Onsite,Senior,2,Master,0,1,1,0,1,143892,Aug,2026,High,9,6.5,Medium,40,Beginner
1370,Data Scientist,Enterprise,Technology,Germany,Onsite,Mid,13,Bachelor,1,1,0,0,1,83543,Jul,2023,Medium,3,5.5,Medium,50,Moderate
1371,Business Analyst,MNC,Finance,UK,Onsite,Entry,9,Master,1,0,1,0,0,89504,Apr,2025,Medium,3,5,Medium,45,Beginner
1372,Data Scientist,Medium,E-commerce,Canada,Onsite,Senior,11,Bachelor,1,1,0,0,1,106389,Mar,2024,Medium,2,5.5,Medium,50,Moderate
1373,Business Analyst,Startup,Education,Singapore,Hybrid,Senior,8,Master,1,0,1,0,0,119938,Apr,2020,Medium,6,5,Medium,45,Beginner
1374,Data Analyst,Startup,Finance,Canada,Onsite,Entry,2,PhD,1,0,0,0,0,49089,Jan,2020,Low,3,2,Low,20,Not Ready
1375,Data Engineer,Medium,Retail,Canada,Remote,Senior,4,PhD,1,1,0,0,0,103378,Aug,2025,Low,4,3.5,Low,35,Beginner
1376,Business Analyst,Enterprise,Technology,Singapore,Hybrid,Entry,7,PhD,0,1,1,0,0,64376,Dec,2021,High,7,4.5,Low,25,Not Ready
1377,Data Analyst,Enterprise,Healthcare,USA,Remote,Senior,7,PhD,1,1,1,1,1,136432,Jul,2026,High,2,11.5,High,120,Highly Ready
1378,Data Analyst,Medium,Technology,USA,Onsite,Senior,10,PhD,0,0,0,0,0,100243,Jun,2024,High,9,0,Low,-15,Not Ready
1379,Business Analyst,MNC,Finance,USA,Onsite,Mid,14,PhD,1,0,1,1,0,121523,Mar,2026,High,1,8,High,80,Highly Ready
1380,Data Scientist,Startup,E-commerce,India,Hybrid,Senior,14,Master,0,0,0,0,1,112830,Jun,2026,Medium,3,2,Low,0,Not Ready
1381,Machine Learning Engineer,Startup,Education,UK,Hybrid,Entry,2,Bachelor,0,1,1,0,0,100568,Jun,2021,Low,3,4.5,Low,25,Not Ready
1382,Machine Learning Engineer,Enterprise,E-commerce,Canada,Onsite,Mid,6,Master,0,0,1,0,0,125559,Feb,2025,High,9,3,Low,10,Not Ready
1383,Data Analyst,Medium,Technology,UK,Hybrid,Mid,12,Bachelor,1,1,0,1,0,94437,Jan,2024,Medium,4,6.5,Medium,60,Moderate
1384,Data Engineer,Enterprise,Healthcare,UK,Hybrid,Entry,14,PhD,0,0,0,0,1,60024,Apr,2025,High,7,2,Low,0,Not Ready
1385,Machine Learning Engineer,Enterprise,Education,Germany,Onsite,Senior,7,PhD,0,1,1,1,1,179897,Apr,2026,High,2,9.5,High,75,Highly Ready
1386,Business Analyst,MNC,Healthcare,Singapore,Onsite,Mid,2,PhD,1,1,0,0,0,99995,Dec,2024,Low,2,3.5,Low,35,Beginner
1387,Data Analyst,Medium,Retail,Singapore,Remote,Senior,3,Bachelor,1,1,0,0,0,99318,Dec,2024,Low,3,3.5,Low,35,Beginner
1388,Data Engineer,Startup,Retail,Canada,Onsite,Mid,9,Master,1,0,1,0,0,93740,Sep,2025,Medium,4,5,Medium,45,Beginner
1389,Data Scientist,Enterprise,E-commerce,Singapore,Hybrid,Entry,10,PhD,0,0,1,0,0,69522,Apr,2026,Medium,6,3,Low,10,Not Ready
1390,AI Engineer,Enterprise,Technology,USA,Remote,Senior,3,Bachelor,1,0,1,0,1,162112,Jan,2021,Low,1,7,Medium,60,Moderate
1391,Data Engineer,MNC,Healthcare,UK,Remote,Senior,7,Master,0,0,1,1,1,163691,Jul,2024,High,9,8,High,60,Moderate
1392,Business Analyst,Enterprise,Finance,Canada,Hybrid,Entry,2,Master,1,0,0,0,1,57108,Dec,2023,Low,5,4,Low,35,Beginner
1393,Business Analyst,Enterprise,Education,Germany,Remote,Mid,6,Master,1,0,0,1,1,103945,Nov,2022,High,9,7,Medium,60,Moderate
1394,Data Analyst,Medium,Retail,USA,Hybrid,Senior,3,Bachelor,0,1,1,1,0,131466,Oct,2026,High,6,7.5,High,60,Moderate
1395,Data Analyst,Medium,Finance,Canada,Remote,Mid,6,PhD,0,0,1,0,1,96928,Apr,2025,Low,2,5,Medium,25,Not Ready
1396,Machine Learning Engineer,Startup,Education,India,Remote,Senior,12,Master,1,0,1,0,0,152204,May,2022,High,7,5,Medium,45,Beginner
1397,Data Engineer,Medium,Education,USA,Onsite,Senior,11,Master,1,1,1,0,1,120001,May,2026,Medium,2,8.5,High,75,Highly Ready
1398,AI Engineer,MNC,E-commerce,USA,Hybrid,Mid,3,PhD,0,0,0,0,0,133168,Sep,2025,Low,5,0,Low,-15,Not Ready
1399,Business Analyst,MNC,E-commerce,Australia,Hybrid,Mid,10,PhD,0,0,0,0,1,105789,Apr,2026,Medium,3,2,Low,0,Not Ready
1400,Machine Learning Engineer,MNC,E-commerce,Singapore,Remote,Senior,8,PhD,0,1,0,1,0,171159,Mar,2020,High,7,4.5,Low,25,Not Ready
1401,Data Analyst,Enterprise,Finance,USA,Onsite,Mid,13,Bachelor,1,1,1,1,1,115442,Aug,2024,High,1,11.5,High,120,Highly Ready
1402,AI Engineer,Startup,Education,Australia,Remote,Senior,8,Master,0,0,1,1,0,170644,Dec,2025,High,3,6,Medium,45,Beginner
1403,Data Analyst,Enterprise,E-commerce,Germany,Remote,Senior,13,Bachelor,0,1,0,0,0,100537,Sep,2024,Medium,1,1.5,Low,0,Not Ready
1404,Business Analyst,Medium,Finance,Canada,Remote,Senior,6,Master,1,1,1,0,1,120719,Mar,2024,Low,2,8.5,High,75,Highly Ready
1405,AI Engineer,Medium,Retail,Australia,Onsite,Entry,12,Master,0,0,1,1,1,129139,Jun,2025,High,2,8,High,60,Moderate
1406,Data Engineer,MNC,Finance,Canada,Hybrid,Senior,9,PhD,0,1,1,1,1,164122,Jul,2020,High,2,9.5,High,75,Highly Ready
1407,Data Scientist,Medium,Finance,Australia,Remote,Mid,11,PhD,1,1,0,1,0,92564,Nov,2021,Medium,1,6.5,Medium,60,Moderate
1408,Machine Learning Engineer,Startup,Education,Australia,Hybrid,Senior,1,PhD,0,1,1,0,0,153205,Feb,2020,High,9,4.5,Low,25,Not Ready
1409,AI Engineer,Enterprise,E-commerce,India,Onsite,Senior,14,PhD,1,1,1,0,0,156236,Aug,2025,Medium,1,6.5,Medium,60,Moderate
1410,Data Analyst,Startup,Technology,USA,Remote,Senior,10,Bachelor,0,1,1,1,0,133861,Jul,2026,High,6,7.5,High,60,Moderate
1411,Machine Learning Engineer,Medium,Retail,India,Remote,Senior,9,PhD,1,0,1,1,1,183251,Dec,2022,High,3,10,High,95,Highly Ready
1412,Business Analyst,Medium,Finance,Australia,Remote,Entry,7,PhD,0,0,0,1,1,72700,May,2025,High,7,5,Medium,25,Not Ready
1413,AI Engineer,MNC,E-commerce,Singapore,Onsite,Mid,10,Master,1,1,0,1,0,154906,Jun,2021,Medium,2,6.5,Medium,60,Moderate
1414,Data Engineer,MNC,E-commerce,Canada,Onsite,Mid,13,Bachelor,0,0,1,1,0,123062,Dec,2024,High,9,6,Medium,45,Beginner
1415,Business Analyst,Medium,Retail,Germany,Onsite,Senior,8,Master,0,0,1,1,0,129841,Oct,2022,High,7,6,Medium,45,Beginner
1416,Data Scientist,MNC,Technology,Australia,Onsite,Senior,1,Master,1,1,1,1,0,148310,Oct,2021,High,1,9.5,High,95,Highly Ready
1417,Business Analyst,Medium,Healthcare,Germany,Remote,Senior,9,PhD,0,1,1,0,0,111737,Jul,2026,High,8,4.5,Low,25,Not Ready
1418,Data Analyst,Medium,Technology,Germany,Onsite,Mid,2,PhD,1,0,1,0,1,103126,May,2025,Low,3,7,Medium,60,Moderate
1419,Business Analyst,MNC,Healthcare,Australia,Hybrid,Mid,13,PhD,0,1,1,0,0,106085,Apr,2020,Medium,1,4.5,Low,25,Not Ready
1420,Data Analyst,Medium,Technology,UK,Hybrid,Mid,12,PhD,0,0,1,0,1,97349,Jan,2022,Medium,2,5,Medium,25,Not Ready
1421,Machine Learning Engineer,MNC,E-commerce,Singapore,Remote,Mid,8,Master,0,1,0,1,1,158094,Feb,2022,High,9,6.5,Medium,40,Beginner
1422,Data Engineer,Medium,E-commerce,India,Remote,Entry,1,Bachelor,0,0,0,1,0,60095,Jul,2025,High,8,3,Low,10,Not Ready
1423,Machine Learning Engineer,Medium,Education,India,Remote,Entry,4,Bachelor,1,1,1,1,0,124582,May,2025,High,8,9.5,High,95,Highly Ready
1424,Data Analyst,Enterprise,Retail,USA,Hybrid,Entry,14,PhD,1,1,1,1,0,77966,Jan,2020,High,9,9.5,High,95,Highly Ready
1425,Data Engineer,Medium,Retail,Germany,Hybrid,Entry,6,PhD,0,0,1,1,0,79205,Apr,2026,High,2,6,Medium,45,Beginner
1426,Business Analyst,Medium,Finance,India,Onsite,Senior,8,Master,1,0,1,1,0,133506,Apr,2023,High,1,8,High,80,Highly Ready
1427,Business Analyst,Medium,Retail,UK,Remote,Entry,7,Bachelor,1,0,1,0,1,71161,Jan,2025,Low,6,7,Medium,60,Moderate
1428,Data Analyst,Startup,Finance,UK,Remote,Entry,3,PhD,0,1,0,0,1,59394,Sep,2026,Low,5,3.5,Low,15,Not Ready
1429,Machine Learning Engineer,Enterprise,Finance,Canada,Hybrid,Senior,10,Bachelor,1,1,1,1,0,174644,Jun,2023,High,1,9.5,High,95,Highly Ready
1430,Data Engineer,Medium,Retail,UK,Onsite,Mid,6,Bachelor,1,1,1,1,1,112203,Apr,2023,High,3,11.5,High,120,Highly Ready
1431,Data Scientist,MNC,Technology,Canada,Hybrid,Entry,3,Master,1,1,1,1,1,111728,May,2020,High,8,11.5,High,120,Highly Ready
1432,Data Scientist,Medium,Healthcare,Canada,Onsite,Senior,3,PhD,0,1,1,1,0,132354,Feb,2022,High,3,7.5,High,60,Moderate
1433,Data Scientist,MNC,Technology,Singapore,Remote,Mid,5,Bachelor,0,0,1,0,0,106522,Feb,2024,High,9,3,Low,10,Not Ready
1434,Data Scientist,MNC,Education,UK,Hybrid,Entry,4,Bachelor,1,0,0,1,0,86421,May,2024,Low,1,5,Medium,45,Beginner
1435,Machine Learning Engineer,Medium,Retail,Germany,Hybrid,Entry,13,PhD,0,0,1,0,1,117188,Oct,2020,Medium,1,5,Medium,25,Not Ready
1436,AI Engineer,Enterprise,Finance,UK,Remote,Senior,13,Master,1,1,0,1,0,159460,Apr,2023,High,9,6.5,Medium,60,Moderate
1437,Data Scientist,Enterprise,Healthcare,Singapore,Hybrid,Senior,3,PhD,0,1,0,1,0,119083,Dec,2020,High,8,4.5,Low,25,Not Ready
1438,Data Analyst,Medium,Technology,India,Hybrid,Mid,12,Bachelor,1,1,1,1,1,111578,Jul,2021,High,6,11.5,High,120,Highly Ready
1439,Machine Learning Engineer,MNC,Finance,Germany,Hybrid,Mid,3,Bachelor,1,1,1,0,0,147161,Jul,2021,High,7,6.5,Medium,60,Moderate
1440,AI Engineer,Enterprise,Finance,Canada,Remote,Entry,12,Bachelor,1,1,1,0,1,110519,Jul,2025,Medium,5,8.5,High,75,Highly Ready
1441,AI Engineer,Startup,E-commerce,Australia,Hybrid,Mid,13,Master,1,1,0,1,0,131073,Feb,2025,High,9,6.5,Medium,60,Moderate
1442,Business Analyst,Enterprise,Education,India,Hybrid,Entry,2,Bachelor,1,1,1,0,0,66255,Jun,2023,Low,1,6.5,Medium,60,Moderate
1443,Data Scientist,Startup,E-commerce,Australia,Remote,Mid,12,PhD,1,1,1,0,1,100140,May,2025,High,7,8.5,High,75,Highly Ready
1444,Business Analyst,Enterprise,Retail,Australia,Hybrid,Mid,11,Master,1,1,1,0,0,90060,Jun,2026,High,8,6.5,Medium,60,Moderate
1445,Data Analyst,Startup,Finance,UK,Hybrid,Entry,6,Bachelor,0,0,0,1,1,77641,Dec,2024,Low,2,5,Medium,25,Not Ready
1446,Business Analyst,Medium,Finance,Singapore,Hybrid,Senior,4,Master,1,0,1,0,1,121902,Dec,2020,Low,1,7,Medium,60,Moderate
1447,Data Analyst,Startup,Finance,USA,Remote,Senior,0,PhD,1,0,1,0,0,112251,Oct,2025,Low,6,5,Medium,45,Beginner
1448,Machine Learning Engineer,MNC,Technology,Australia,Remote,Entry,10,Master,0,1,1,0,0,124309,Sep,2020,Medium,3,4.5,Low,25,Not Ready
1449,Business Analyst,Startup,Finance,UK,Onsite,Senior,11,Master,0,1,1,0,1,124768,Sep,2025,Medium,1,6.5,Medium,40,Beginner
1450,Business Analyst,Enterprise,Finance,India,Hybrid,Mid,3,Master,1,0,0,1,1,101153,Nov,2024,Low,4,7,Medium,60,Moderate
1451,Data Scientist,Startup,E-commerce,UK,Onsite,Senior,6,Master,0,0,1,1,0,125160,Sep,2022,High,8,6,Medium,45,Beginner
1452,Data Analyst,Medium,Retail,UK,Remote,Mid,2,Bachelor,1,0,0,0,0,75888,Jul,2023,Low,2,2,Low,20,Not Ready
1453,Data Analyst,Enterprise,Education,Singapore,Onsite,Entry,13,PhD,0,1,1,1,1,92359,Feb,2020,High,3,9.5,High,75,Highly Ready
1454,Machine Learning Engineer,Startup,Education,UK,Onsite,Entry,11,Bachelor,1,1,1,1,0,119680,Jan,2020,High,1,9.5,High,95,Highly Ready
1455,Data Scientist,Enterprise,Technology,Germany,Onsite,Entry,6,Master,1,1,0,1,1,72792,May,2020,High,8,8.5,High,75,Highly Ready
1456,Data Scientist,Medium,Technology,Australia,Hybrid,Mid,2,Master,1,0,1,1,1,116773,Oct,2025,High,7,10,High,95,Highly Ready
1457,Business Analyst,Startup,Retail,Germany,Remote,Senior,10,Master,0,0,0,0,0,98724,Oct,2022,High,7,0,Low,-15,Not Ready
1458,Business Analyst,Medium,Technology,Singapore,Remote,Mid,5,PhD,1,1,0,0,1,87765,Dec,2025,Low,2,5.5,Medium,50,Moderate
1459,Business Analyst,Startup,Healthcare,India,Remote,Entry,4,Master,0,1,1,0,1,77859,Feb,2021,Low,1,6.5,Medium,40,Beginner
1460,Data Analyst,Enterprise,Finance,Singapore,Remote,Mid,1,Master,1,0,1,0,0,86300,Nov,2021,Low,6,5,Medium,45,Beginner
1461,Data Engineer,Enterprise,Healthcare,India,Remote,Senior,13,Bachelor,0,1,0,1,1,127108,Dec,2025,Medium,1,6.5,Medium,40,Beginner
1462,Machine Learning Engineer,Medium,E-commerce,Australia,Remote,Senior,0,Master,0,1,0,1,0,157952,Jan,2026,Low,1,4.5,Low,25,Not Ready
1463,Business Analyst,Startup,Education,Canada,Onsite,Mid,12,Master,1,1,0,1,0,93396,Mar,2023,Medium,3,6.5,Medium,60,Moderate
1464,Data Analyst,Medium,Finance,Australia,Onsite,Entry,3,PhD,1,1,0,0,1,57681,Jul,2021,High,7,5.5,Medium,50,Moderate
1465,Data Analyst,MNC,E-commerce,Singapore,Onsite,Entry,11,Bachelor,0,0,1,1,0,100185,Jul,2026,High,1,6,Medium,45,Beginner
1466,Business Analyst,Medium,Finance,Singapore,Onsite,Senior,13,Bachelor,1,1,0,1,0,119816,Mar,2025,High,9,6.5,Medium,60,Moderate
1467,Business Analyst,MNC,Education,Australia,Hybrid,Senior,14,PhD,0,0,1,0,0,133190,May,2022,High,9,3,Low,10,Not Ready
1468,Data Analyst,Startup,Finance,Germany,Remote,Senior,0,PhD,0,1,0,1,1,124318,Apr,2021,High,8,6.5,Medium,40,Beginner
1469,Machine Learning Engineer,MNC,E-commerce,Germany,Hybrid,Entry,8,PhD,0,1,1,1,1,148959,Jun,2024,High,4,9.5,High,75,Highly Ready
1470,Data Analyst,Enterprise,Retail,UK,Onsite,Entry,7,PhD,1,1,1,0,1,77237,May,2024,High,9,8.5,High,75,Highly Ready
1471,Business Analyst,Enterprise,Healthcare,Australia,Onsite,Entry,14,PhD,1,0,0,0,1,59953,Jan,2022,High,9,4,Low,35,Beginner
1472,AI Engineer,MNC,Retail,Australia,Remote,Senior,0,Bachelor,0,0,1,1,1,203450,Apr,2026,High,2,8,High,60,Moderate
1473,Business Analyst,Medium,Technology,Germany,Remote,Mid,8,PhD,1,0,1,1,1,114521,Apr,2022,High,3,10,High,95,Highly Ready
1474,Data Engineer,Enterprise,Retail,Australia,Hybrid,Entry,0,Master,1,1,0,1,0,66292,Oct,2021,High,9,6.5,Medium,60,Moderate
1475,Business Analyst,Enterprise,Retail,UK,Remote,Mid,12,Master,1,0,0,1,1,103008,Aug,2020,High,7,7,Medium,60,Moderate
